State,Year,Quater,Transaction_amount,Transaction_count,Top_Dist_Name
rajasthan,2019,1,2164835681.27155,1310064,sikar
rajasthan,2019,1,1810602285.2408452,1030802,ajmer
rajasthan,2019,1,1584751474.6534314,998792,udaipur
rajasthan,2019,1,1661037639.5409722,984628,jhunjhunu
rajasthan,2020,2,88270816977.90562,43871862,jaipur
rajasthan,2020,2,10239649719.69033,5981709,alwar
rajasthan,2020,2,7649652331.703363,3972317,jodhpur
rajasthan,2020,2,6813435569.801193,3448263,sikar
rajasthan,2020,2,5583955261.068823,3144077,bhilwara
rajasthan,2020,2,4537835885.88078,2849821,dausa
rajasthan,2020,2,4271159445.4302053,2674020,kota
rajasthan,2020,2,4723275736.995972,2539677,ajmer
rajasthan,2020,2,4856436699.305586,2506689,nagaur
rajasthan,2020,2,3491313530.816518,2293910,udaipur
rajasthan,2020,4,159641718978.41748,82378485,jaipur
rajasthan,2020,4,21064630283.175983,10874361,alwar
rajasthan,2020,4,19107841742.138824,8568947,jodhpur
rajasthan,2020,4,13765886969.320032,6669204,bhilwara
rajasthan,2020,4,15551286576.699253,6635869,sikar
rajasthan,2020,4,11328763287.371359,6392503,kota
rajasthan,2020,4,12526263260.900742,5843422,ajmer
rajasthan,2020,4,9376663713.630653,5631994,udaipur
rajasthan,2020,4,10913756198.461227,4447471,nagaur
rajasthan,2020,4,8393453473.061908,4005208,bikaner
rajasthan,2020,3,138189424031.4575,71797182,jaipur
rajasthan,2020,3,14617913028.152313,7995044,alwar
rajasthan,2020,3,13714122197.99096,6262826,jodhpur
rajasthan,2020,3,9414793215.559494,4656173,bhilwara
rajasthan,2020,3,9916206321.877428,4567655,sikar
rajasthan,2020,3,8027789840.771695,4442791,kota
rajasthan,2020,3,8288212743.525795,3910137,ajmer
rajasthan,2020,3,6351934008.147478,3836995,udaipur
rajasthan,2020,3,5920927935.593803,3552220,dausa
rajasthan,2020,3,6903346685.307568,3048026,nagaur
rajasthan,2020,1,98360847993.80876,52623661,jaipur
rajasthan,2020,1,9090012850.268248,5046369,alwar
rajasthan,2020,1,7642170733.961327,3807384,jodhpur
rajasthan,2020,1,4272102864.0380745,3282916,kota
rajasthan,2020,1,5578143401.683448,2976581,bhilwara
rajasthan,2020,1,6198159589.270256,2898431,sikar
rajasthan,2020,1,3947849172.8481545,2735381,udaipur
rajasthan,2020,1,5228150510.999587,2642400,ajmer
rajasthan,2020,1,3676225560.290492,2290731,dausa
rajasthan,2020,1,4010256396.916327,1885285,nagaur
rajasthan,2018,2,4952882923.415596,3175255,jaipur
rajasthan,2018,2,1094410044.9229448,700144,alwar
rajasthan,2018,2,822648668.3773664,435868,jodhpur
rajasthan,2018,2,569851208.3994043,397475,kota
rajasthan,2018,2,599106340.7642647,396177,sikar
rajasthan,2018,2,588411664.4366499,379750,bhilwara
rajasthan,2018,2,524823183.8335612,316032,ganganagar
rajasthan,2018,2,430074431.61259633,304856,nagaur
rajasthan,2018,2,573173492.0785939,303419,ajmer
rajasthan,2018,2,521933429.80104965,291907,udaipur
rajasthan,2018,4,12107341570.492035,7271209,jaipur
rajasthan,2018,4,2700489271.370412,1532807,alwar
rajasthan,2018,4,1928732779.2688758,854003,jodhpur
rajasthan,2018,4,1186913794.1810627,831676,kota
rajasthan,2018,4,1420324850.979574,781679,bhilwara
rajasthan,2018,4,1558681541.1587114,735428,sikar
rajasthan,2018,4,921613483.0541892,673282,dausa
rajasthan,2018,4,1219187067.8485556,606049,udaipur
rajasthan,2018,4,1318562548.8960557,577840,ajmer
rajasthan,2018,4,1174061620.6784885,561084,ganganagar
rajasthan,2018,3,7882149494.55468,4954443,jaipur
rajasthan,2018,3,1687744780.6545582,1024880,alwar
rajasthan,2018,3,821606603.1537722,582519,kota
rajasthan,2018,3,1263392447.2576752,570133,jodhpur
rajasthan,2018,3,933730468.5283474,544999,bhilwara
rajasthan,2018,3,893538054.1217067,478163,sikar
rajasthan,2018,3,696224765.6471555,473481,nagaur
rajasthan,2018,3,532308543.2299284,448286,dausa
rajasthan,2018,3,818672225.2856681,417509,udaipur
rajasthan,2018,3,841931847.4786526,400284,ajmer
rajasthan,2018,1,2953086960.141372,2417174,jaipur
rajasthan,2018,1,636193637.4406083,511188,alwar
rajasthan,2018,1,354268688.08142877,321709,sikar
rajasthan,2018,1,313545175.3534258,317338,kota
rajasthan,2018,1,467963867.1674502,317285,jodhpur
rajasthan,2018,1,353135371.8842282,305744,bhilwara
rajasthan,2018,1,291145139.76298976,238689,ganganagar
rajasthan,2018,1,245926094.94489202,226358,nagaur
rajasthan,2018,1,347556929.7043874,224405,ajmer
rajasthan,2018,1,315736879.7070354,224103,udaipur
rajasthan,2022,2,497492495896.22046,314511010,jaipur
rajasthan,2022,2,50746151172.86586,31488094,alwar
rajasthan,2022,2,61614349060.01108,31463295,jodhpur
rajasthan,2022,2,36055197912.070015,22930803,kota
rajasthan,2022,2,40715583331.30888,20900496,ajmer
rajasthan,2022,2,38273076738.35588,20131391,bhilwara
rajasthan,2022,2,40102076741.92372,19932783,sikar
rajasthan,2022,2,24912652507.999565,15896129,udaipur
rajasthan,2022,2,33408260595.26596,14631304,nagaur
rajasthan,2022,2,26087476960.412987,13694139,bikaner
rajasthan,2022,4,635458549842.8215,404922774,jaipur
rajasthan,2022,4,116215227388.41562,65465040,jodhpur
rajasthan,2022,4,61077684974.04574,38922404,alwar
rajasthan,2022,4,47886590518.51659,27720484,bhilwara
rajasthan,2022,4,51933913055.11865,27641155,ajmer
rajasthan,2022,4,41938245496.56419,26954261,udaipur
rajasthan,2022,4,37841298987.05792,26571402,kota
rajasthan,2022,4,48095846111.82442,23710055,sikar
rajasthan,2022,4,43215070664.43902,20286836,nagaur
rajasthan,2022,4,30210151812.097847,16072144,bikaner
rajasthan,2022,3,564818218571.2906,377469909,jaipur
rajasthan,2022,3,78522559026.67796,44177624,jodhpur
rajasthan,2022,3,53614596972.029465,35823235,alwar
rajasthan,2022,3,49547976214.078476,28082495,ajmer
rajasthan,2022,3,32238127933.327988,22439613,kota
rajasthan,2022,3,37982785217.262955,22210445,bhilwara
rajasthan,2022,3,40269671901.04936,21334188,sikar
rajasthan,2022,3,26920987876.54088,17437737,udaipur
rajasthan,2022,3,34696357961.379196,17110682,nagaur
rajasthan,2022,3,27371553576.152893,15580963,bikaner
rajasthan,2022,1,434507898653.22876,262950613,jaipur
rajasthan,2022,1,56966935615.030495,27810577,jodhpur
rajasthan,2022,1,46051829716.346725,27462202,alwar
rajasthan,2022,1,30335394639.448093,19207151,kota
rajasthan,2022,1,34832214592.68741,18219742,bhilwara
rajasthan,2022,1,36567659945.04271,17973292,ajmer
rajasthan,2022,1,35691652892.44501,16975662,sikar
rajasthan,2022,1,22322610837.972824,13527713,udaipur
rajasthan,2022,1,30251543728.242836,12629151,nagaur
rajasthan,2022,1,23262580003.212997,11656264,bikaner
gujarat,2021,2,79437951666.15146,44173046,ahmadabad
gujarat,2021,2,30756115155.739147,15230233,surat
gujarat,2021,2,12902554421.6506,7847805,vadodara
gujarat,2021,2,7835004938.194845,4552010,gandhinagar
gujarat,2021,2,6464930552.559841,3937665,bharuch
gujarat,2021,2,8286069195.93278,3648428,banas kantha
gujarat,2021,2,7040086478.344804,3268191,kachchh
gujarat,2021,2,5434041159.757242,3236626,valsad
gujarat,2021,2,6292779692.204142,3118685,mahesana
gujarat,2021,2,5707346831.237131,2675842,rajkot
gujarat,2021,4,124559345468.31935,70075885,ahmadabad
gujarat,2021,4,51244301661.33562,26358525,surat
gujarat,2021,4,20051547592.844345,12675332,vadodara
gujarat,2021,4,13063535935.91779,7658806,gandhinagar
gujarat,2021,4,10647007113.465914,6671068,bharuch
gujarat,2021,4,14662295530.137415,6396725,banas kantha
gujarat,2021,4,9554286592.777279,5798487,valsad
gujarat,2021,4,11281039516.167408,5470337,kachchh
gujarat,2021,4,10719744656.891113,5022604,mahesana
gujarat,2021,4,9808446763.924477,4398724,rajkot
gujarat,2021,3,101760598132.07089,58611265,ahmadabad
gujarat,2021,3,40838608900.13972,21214459,surat
gujarat,2021,3,16336422910.897556,10555446,vadodara
gujarat,2021,3,10546315790.961113,6318239,gandhinagar
gujarat,2021,3,8322570348.519125,5280607,bharuch
gujarat,2021,3,11302732744.859072,4877149,banas kantha
gujarat,2021,3,7173200940.388832,4434194,valsad
gujarat,2021,3,9001941152.864368,4378602,kachchh
gujarat,2021,3,8371811502.228019,4085272,mahesana
gujarat,2021,3,7726777654.637351,3586356,rajkot
gujarat,2021,1,68688129153.5751,36857358,ahmadabad
gujarat,2021,1,28261722802.55279,13429789,surat
gujarat,2021,1,11925964623.063154,7191021,vadodara
gujarat,2021,1,7290530767.260056,4275528,gandhinagar
gujarat,2021,1,5756013890.9055805,3420929,bharuch
gujarat,2021,1,6883945517.865921,2927080,banas kantha
gujarat,2021,1,4775335083.735587,2745663,valsad
gujarat,2021,1,6036765372.934219,2664604,kachchh
gujarat,2021,1,5454846785.509393,2587041,mahesana
gujarat,2021,1,5057583315.413301,2278417,rajkot
gujarat,2019,2,19024891336.636116,11689965,ahmadabad
gujarat,2019,2,5394071895.487188,3136644,navsari
gujarat,2019,2,6016899815.178611,3047988,surat
gujarat,2019,2,3251133813.8582134,1717964,vadodara
gujarat,2019,2,1791763499.6818066,1205404,gandhinagar
gujarat,2019,2,1317325972.015126,747899,bharuch
gujarat,2019,2,1400871094.6495595,724751,rajkot
gujarat,2019,2,1095164063.6523905,715052,mahesana
gujarat,2019,2,1389719506.4029193,688449,kachchh
gujarat,2019,2,1108185173.7200396,642084,banas kantha
gujarat,2019,4,29657904578.49414,15696056,ahmadabad
gujarat,2019,4,9432189653.21497,4988183,surat
gujarat,2019,4,6831783124.753632,2986534,navsari
gujarat,2019,4,5087285259.821402,2908059,vadodara
gujarat,2019,4,2917516449.8289948,2081714,gandhinagar
gujarat,2019,4,2217755667.5707374,1324720,bharuch
gujarat,2019,4,1805374816.0740204,1166283,mahesana
gujarat,2019,4,2127782298.9078345,1134928,rajkot
gujarat,2019,4,1918665318.491047,1087381,banas kantha
gujarat,2019,4,1666399666.233092,1028011,valsad
gujarat,2019,3,23081622347.556786,14605589,ahmadabad
gujarat,2019,3,7371726681.306206,4447301,surat
gujarat,2019,3,5936350631.711407,3007618,navsari
gujarat,2019,3,3950547763.5697803,2407408,vadodara
gujarat,2019,3,2359920414.1180134,1850642,gandhinagar
gujarat,2019,3,1624510953.9967768,1040617,bharuch
gujarat,2019,3,1587889777.799852,1022919,rajkot
gujarat,2019,3,1334187013.0348892,1012086,mahesana
gujarat,2019,3,948614191.2624346,955946,anand
gujarat,2019,3,1343558301.6357625,909575,banas kantha
gujarat,2019,1,10956007756.562977,7894660,ahmadabad
gujarat,2019,1,5664609103.880556,3283182,surat
gujarat,2019,1,2706612327.076613,1655864,vadodara
gujarat,2019,1,1559852035.3782334,1244457,gandhinagar
gujarat,2019,1,1853217634.4572105,1112006,navsari
gujarat,2019,1,1330716993.7382002,926374,bharuch
gujarat,2019,1,1021313511.4526355,899763,mahesana
gujarat,2019,1,1364193288.246049,895127,kachchh
gujarat,2019,1,1054321489.3685756,805139,banas kantha
gujarat,2019,1,983591069.6663814,750124,valsad
gujarat,2020,2,32731896547.15033,16430916,ahmadabad
gujarat,2020,2,9378177062.809792,5654552,surat
gujarat,2020,2,4621695376.570125,2796615,vadodara
gujarat,2020,2,2913004123.5804567,2039285,gandhinagar
gujarat,2020,2,3107051803.5377526,1860625,banas kantha
gujarat,2020,2,2438983130.59495,1673375,bharuch
gujarat,2020,2,2300168470.716814,1592579,mahesana
gujarat,2020,2,2040840946.3210487,1498222,valsad
gujarat,2020,2,2663558233.321313,1428844,kachchh
gujarat,2020,2,2344811087.112481,1360781,rajkot
gujarat,2020,4,50995692377.18628,25926518,ahmadabad
gujarat,2020,4,22483338828.296673,10950779,surat
gujarat,2020,4,10175864216.096031,6066452,vadodara
gujarat,2020,4,6260558379.008725,3802536,gandhinagar
gujarat,2020,4,5265465828.675046,3243841,bharuch
gujarat,2020,4,5676878891.729177,2687464,banas kantha
gujarat,2020,4,4183435576.3542786,2565319,valsad
gujarat,2020,4,4748375062.213287,2473227,mahesana
gujarat,2020,4,5163742799.021423,2405892,kachchh
gujarat,2020,4,4184580562.7370853,1980653,rajkot
gujarat,2020,3,43364229618.72334,21769867,ahmadabad
gujarat,2020,3,14667802723.39091,7272097,surat
gujarat,2020,3,7377577452.2292185,4247473,vadodara
gujarat,2020,3,4509986129.973013,2828558,gandhinagar
gujarat,2020,3,3492190237.8492527,2145954,bharuch
gujarat,2020,3,4347810483.865207,2102221,banas kantha
gujarat,2020,3,3469191791.4686623,1898909,mahesana
gujarat,2020,3,3715321888.0775957,1762816,kachchh
gujarat,2020,3,2801506603.415721,1743270,valsad
gujarat,2020,3,2995153084.6346493,1490309,rajkot
gujarat,2020,1,35559467147.63747,17950876,ahmadabad
gujarat,2020,1,13770083573.568459,6801887,surat
gujarat,2020,1,5791008308.342354,3398524,vadodara
gujarat,2020,1,3378567424.980505,2337267,gandhinagar
gujarat,2020,1,2487359207.9748526,1525995,bharuch
gujarat,2020,1,2718891067.533261,1429235,banas kantha
gujarat,2020,1,2197272850.2289653,1342508,valsad
gujarat,2020,1,2664972202.0377035,1339770,rajkot
gujarat,2020,1,2617080218.9794,1305996,kachchh
gujarat,2020,1,2067093335.3061204,1294012,mahesana
gujarat,2018,2,3307127930.4397454,1809774,ahmadabad
gujarat,2018,2,2189526110.381512,1310963,surat
gujarat,2018,2,975136493.2075567,528893,vadodara
gujarat,2018,2,522133969.7111994,315542,gandhinagar
gujarat,2018,2,362168353.1498716,307928,banas kantha
gujarat,2018,2,428830769.63445514,289862,bharuch
gujarat,2018,2,494142161.9887994,287874,kachchh
gujarat,2018,2,362586915.57954156,286014,mahesana
gujarat,2018,2,465751106.64481115,283913,rajkot
gujarat,2018,2,265850891.74358377,253332,bhavnagar
gujarat,2018,4,6515656157.237562,3990090,ahmadabad
gujarat,2018,4,4270243993.924238,2225031,surat
gujarat,2018,4,2063816597.5452976,1047381,vadodara
gujarat,2018,4,1143266870.1325014,693588,gandhinagar
gujarat,2018,4,1036812125.2621627,603122,bharuch
gujarat,2018,4,1068486738.7583004,537116,kachchh
gujarat,2018,4,758278914.52389,529655,banas kantha
gujarat,2018,4,758586454.1320899,529470,mahesana
gujarat,2018,4,879868564.9668198,472933,rajkot
gujarat,2018,4,753128666.5596428,468363,valsad
gujarat,2018,3,4740981792.133425,2600288,ahmadabad
gujarat,2018,3,3203734473.971199,1899586,surat
gujarat,2018,3,1452835059.4761376,773456,vadodara
gujarat,2018,3,695864170.869137,480222,bharuch
gujarat,2018,3,791502891.3922588,479518,gandhinagar
gujarat,2018,3,561504997.461841,464894,mahesana
gujarat,2018,3,764023467.8126487,421411,kachchh
gujarat,2018,3,650585707.9949489,402342,rajkot
gujarat,2018,3,532922632.7560996,396566,banas kantha
gujarat,2018,3,397576856.4658471,374470,bhavnagar
gujarat,2018,1,2153123692.102863,1436152,ahmadabad
gujarat,2018,1,1346833710.5223997,983723,surat
gujarat,2018,1,604645570.2100985,387998,vadodara
gujarat,2018,1,197883270.21264294,237457,banas kantha
gujarat,2018,1,318002413.6906459,237393,gandhinagar
gujarat,2018,1,213031001.6165129,227748,mahesana
gujarat,2018,1,296803513.7880937,219190,rajkot
gujarat,2018,1,316933354.7930958,217912,kachchh
gujarat,2018,1,249246117.13529772,210073,bharuch
gujarat,2018,1,171495425.58982483,182948,bhavnagar
gujarat,2022,2,161506106645.9494,96453555,ahmadabad
gujarat,2022,2,68525386888.440254,37371820,surat
gujarat,2022,2,24927078678.274376,16566055,vadodara
gujarat,2022,2,16650584409.353096,10158506,gandhinagar
gujarat,2022,2,20605533611.378273,9732655,banas kantha
gujarat,2022,2,13524403306.877403,8898927,bharuch
gujarat,2022,2,12554813235.049372,8033358,valsad
gujarat,2022,2,15334005512.230762,7934471,kachchh
gujarat,2022,2,13686497405.843655,6831581,mahesana
gujarat,2022,2,12629937169.82262,6063252,rajkot
gujarat,2022,4,212037117715.34888,133174553,ahmadabad
gujarat,2022,4,85923991746.92255,52037142,surat
gujarat,2022,4,30304178848.49663,20968443,vadodara
gujarat,2022,4,22486941029.828552,15879527,bharuch
gujarat,2022,4,25179922289.863693,12352158,banas kantha
gujarat,2022,4,19015449813.738018,12010565,gandhinagar
gujarat,2022,4,15842261457.57137,11103340,valsad
gujarat,2022,4,17113433243.309341,9617702,kachchh
gujarat,2022,4,17834314868.93695,9260831,rajkot
gujarat,2022,4,14173625244.242262,7160396,mahesana
gujarat,2022,3,184255244712.72235,117574996,ahmadabad
gujarat,2022,3,78304481289.11215,46500453,surat
gujarat,2022,3,32733106034.5252,23318716,vadodara
gujarat,2022,3,15949022077.719543,11270803,bharuch
gujarat,2022,3,22401495021.82648,11035119,banas kantha
gujarat,2022,3,17098915693.488312,10879868,gandhinagar
gujarat,2022,3,13905599408.86188,9633288,valsad
gujarat,2022,3,16533683640.30562,9375781,kachchh
gujarat,2022,3,15206611341.200827,8053297,rajkot
gujarat,2022,3,12429803356.66823,6403784,mahesana
gujarat,2022,1,140746136456.2987,79952986,ahmadabad
gujarat,2022,1,60384509134.17688,31199368,surat
gujarat,2022,1,22232541228.698696,14343830,vadodara
gujarat,2022,1,14673670632.364445,8605006,gandhinagar
gujarat,2022,1,18279879154.011223,7973644,banas kantha
gujarat,2022,1,12142511077.777298,7704075,bharuch
gujarat,2022,1,11065186874.369564,6673719,valsad
gujarat,2022,1,13234467234.409914,6493295,kachchh
gujarat,2022,1,12148997855.25247,5772191,mahesana
gujarat,2022,1,11183107357.249798,5044420,rajkot
himachal-pradesh,2021,2,4402623043.9412,2474329,shimla
himachal-pradesh,2021,2,2575741414.5946493,1658067,solan
himachal-pradesh,2021,2,2443026330.2982035,1399606,kangra
himachal-pradesh,2021,2,1488270045.9430394,832152,mandi
himachal-pradesh,2021,2,1174326754.6527784,634078,una
himachal-pradesh,2021,2,922354065.2120936,567339,sirmaur
himachal-pradesh,2021,2,946105069.9392335,551934,hamirpur
himachal-pradesh,2021,2,966612054.8118159,510109,kullu
himachal-pradesh,2021,2,617691720.4435453,364270,chamba
himachal-pradesh,2021,2,613068902.4728887,322915,bilaspur
himachal-pradesh,2021,4,7356261501.689669,3957985,shimla
himachal-pradesh,2021,4,3757890500.196965,2640011,solan
himachal-pradesh,2021,4,3830143759.599303,2130139,kangra
himachal-pradesh,2021,4,2082662004.4459345,1092862,mandi
himachal-pradesh,2021,4,2242410725.9330144,1078809,kullu
himachal-pradesh,2021,4,1936766072.2652125,1048351,una
himachal-pradesh,2021,4,1363383254.3950417,847647,sirmaur
himachal-pradesh,2021,4,1262408331.5777433,717321,hamirpur
himachal-pradesh,2021,4,926400609.5746634,507614,chamba
himachal-pradesh,2021,4,844889571.9622381,430870,bilaspur
himachal-pradesh,2021,3,6296627879.774387,3421673,shimla
himachal-pradesh,2021,3,3233240074.9271526,2183306,solan
himachal-pradesh,2021,3,2887492721.743307,1671112,kangra
himachal-pradesh,2021,3,1753985903.702748,945135,mandi
himachal-pradesh,2021,3,1417386870.9287395,799861,una
himachal-pradesh,2021,3,1573258668.3417544,730794,kullu
himachal-pradesh,2021,3,1083275309.4275231,681413,sirmaur
himachal-pradesh,2021,3,1085444382.5637474,626711,hamirpur
himachal-pradesh,2021,3,769418422.8733866,426381,chamba
himachal-pradesh,2021,3,689922524.099928,364475,bilaspur
himachal-pradesh,2021,1,3621617004.9139824,1871647,shimla
himachal-pradesh,2021,1,2334165842.866145,1415611,solan
himachal-pradesh,2021,1,2006571077.1134858,1122291,kangra
himachal-pradesh,2021,1,1258330265.8409514,659769,mandi
himachal-pradesh,2021,1,1212317567.8071225,550514,kullu
himachal-pradesh,2021,1,941158055.3202168,490374,una
himachal-pradesh,2021,1,789668056.651283,451501,sirmaur
himachal-pradesh,2021,1,720857278.5633022,416499,hamirpur
himachal-pradesh,2021,1,510880053.0153754,273886,chamba
himachal-pradesh,2021,1,504967322.0491565,256578,bilaspur
himachal-pradesh,2019,2,1698682743.209046,807095,shimla
himachal-pradesh,2019,2,783011937.8847647,481957,solan
himachal-pradesh,2019,2,591536934.9504749,295433,kangra
himachal-pradesh,2019,2,464902888.77251065,245467,mandi
himachal-pradesh,2019,2,270178390.1615547,150149,hamirpur
himachal-pradesh,2019,2,331174039.37828636,129068,kullu
himachal-pradesh,2019,2,220885809.9785687,127208,sirmaur
himachal-pradesh,2019,2,189321647.9190805,105685,una
himachal-pradesh,2019,2,128917341.52795482,68748,bilaspur
himachal-pradesh,2019,2,128008869.00606377,62922,chamba
himachal-pradesh,2019,4,2553513821.2140336,900252,shimla
himachal-pradesh,2019,4,1168760137.4633098,693523,solan
himachal-pradesh,2019,4,877780658.252526,492277,kangra
himachal-pradesh,2019,4,678830304.0119476,332554,mandi
himachal-pradesh,2019,4,429776009.8441242,258323,hamirpur
himachal-pradesh,2019,4,442222672.1025748,204518,kullu
himachal-pradesh,2019,4,324766028.26129776,190673,sirmaur
himachal-pradesh,2019,4,293924768.3295568,173510,una
himachal-pradesh,2019,4,204391757.70598233,114888,bilaspur
himachal-pradesh,2019,4,196209094.0899575,111755,chamba
himachal-pradesh,2019,3,1981429213.7026682,695970,shimla
himachal-pradesh,2019,3,919355818.0941985,563580,solan
himachal-pradesh,2019,3,645470163.0699661,373339,kangra
himachal-pradesh,2019,3,545822136.934624,262386,mandi
himachal-pradesh,2019,3,301844559.3146769,187716,hamirpur
himachal-pradesh,2019,3,258531496.7275585,154972,sirmaur
himachal-pradesh,2019,3,316994313.58457994,146216,kullu
himachal-pradesh,2019,3,227364592.3232284,134630,una
himachal-pradesh,2019,3,142694743.74010605,88416,bilaspur
himachal-pradesh,2019,3,151224161.28503346,87489,chamba
himachal-pradesh,2019,1,733453989.2236599,626201,solan
himachal-pradesh,2019,1,708861957.1918447,363648,shimla
himachal-pradesh,2019,1,478900506.53311074,266655,kangra
himachal-pradesh,2019,1,238804557.7773369,174812,sirmaur
himachal-pradesh,2019,1,287549707.5047521,167637,mandi
himachal-pradesh,2019,1,232335414.5268033,151550,una
himachal-pradesh,2019,1,189186708.125866,126323,hamirpur
himachal-pradesh,2019,1,170503559.1379143,104811,chamba
himachal-pradesh,2019,1,187262819.029819,92009,kullu
himachal-pradesh,2019,1,109483745.6606721,73141,bilaspur
himachal-pradesh,2020,2,2702081598.463577,1090361,shimla
himachal-pradesh,2020,2,1165900725.2493396,808170,solan
himachal-pradesh,2020,2,1148113744.7012944,800587,kangra
himachal-pradesh,2020,2,764632316.5536959,476844,mandi
himachal-pradesh,2020,2,412476792.8843811,283099,hamirpur
himachal-pradesh,2020,2,405760136.7626385,281385,sirmaur
himachal-pradesh,2020,2,407244006.0493055,271636,una
himachal-pradesh,2020,2,311597474.942107,211730,kullu
himachal-pradesh,2020,2,282218981.7534903,195242,chamba
himachal-pradesh,2020,2,284432330.03137827,191375,bilaspur
himachal-pradesh,2020,4,3532549313.2620616,1481567,shimla
himachal-pradesh,2020,4,2365446849.233446,1429031,solan
himachal-pradesh,2020,4,2119401487.8765106,1184008,kangra
himachal-pradesh,2020,4,1247938155.7973926,671714,mandi
himachal-pradesh,2020,4,964080436.8492869,468786,kullu
himachal-pradesh,2020,4,882226488.1512837,449443,una
himachal-pradesh,2020,4,785448896.1147676,443100,sirmaur
himachal-pradesh,2020,4,781165089.0953674,431123,hamirpur
himachal-pradesh,2020,4,507880011.358919,304032,chamba
himachal-pradesh,2020,4,518335916.8663252,275513,bilaspur
himachal-pradesh,2020,3,3273522193.6950035,1285819,shimla
himachal-pradesh,2020,3,1684944862.9521143,1025251,solan
himachal-pradesh,2020,3,1454881898.970782,874419,kangra
himachal-pradesh,2020,3,917547335.014626,510105,mandi
himachal-pradesh,2020,3,649892231.6889067,351065,una
himachal-pradesh,2020,3,570857451.2158681,330684,hamirpur
himachal-pradesh,2020,3,558556837.731833,327646,sirmaur
himachal-pradesh,2020,3,493361636.48255086,256926,kullu
himachal-pradesh,2020,3,362005461.96742666,219469,chamba
himachal-pradesh,2020,3,342802524.6465795,202526,bilaspur
himachal-pradesh,2020,1,2725598845.0394974,1115491,shimla
himachal-pradesh,2020,1,1293083622.0835805,821088,solan
himachal-pradesh,2020,1,836283217.4197668,569437,kangra
himachal-pradesh,2020,1,582031760.1284182,357222,mandi
himachal-pradesh,2020,1,312050564.78676903,247878,hamirpur
himachal-pradesh,2020,1,451467537.5665263,245803,kullu
himachal-pradesh,2020,1,386990850.03422594,240485,sirmaur
himachal-pradesh,2020,1,305641992.38407075,208785,una
himachal-pradesh,2020,1,226926312.01782265,144278,bilaspur
himachal-pradesh,2020,1,213171894.7803222,139862,chamba
himachal-pradesh,2018,2,254576422.9168635,166516,solan
himachal-pradesh,2018,2,172859755.31581038,97426,kangra
himachal-pradesh,2018,2,162202102.59693143,82195,shimla
himachal-pradesh,2018,2,85994890.15581088,58415,mandi
himachal-pradesh,2018,2,125825520.94711924,55922,chamba
himachal-pradesh,2018,2,77059907.62248287,53040,sirmaur
himachal-pradesh,2018,2,81025669.3259282,51637,una
himachal-pradesh,2018,2,63207300.3000073,41507,hamirpur
himachal-pradesh,2018,2,96624850.44143352,39948,kullu
himachal-pradesh,2018,2,41392933.9580691,30705,bilaspur
himachal-pradesh,2018,4,577618789.1056865,347191,solan
himachal-pradesh,2018,4,414603049.9879074,187764,kangra
himachal-pradesh,2018,4,396860638.04644364,156832,shimla
himachal-pradesh,2018,4,199344353.77429008,122707,sirmaur
himachal-pradesh,2018,4,222928340.6712972,110312,una
himachal-pradesh,2018,4,203827486.01186574,109661,mandi
himachal-pradesh,2018,4,146948802.40681252,76300,hamirpur
himachal-pradesh,2018,4,157752014.91735005,64285,kullu
himachal-pradesh,2018,4,160650916.98309675,63298,chamba
himachal-pradesh,2018,4,92955686.23996082,51395,bilaspur
himachal-pradesh,2018,3,373018057.4322363,229164,solan
himachal-pradesh,2018,3,243834956.6313929,123560,kangra
himachal-pradesh,2018,3,261701779.39463177,109765,shimla
himachal-pradesh,2018,3,124334576.99894318,78762,sirmaur
himachal-pradesh,2018,3,128941896.30651332,74604,mandi
himachal-pradesh,2018,3,150521417.27225596,73766,una
himachal-pradesh,2018,3,90529572.1234664,58022,hamirpur
himachal-pradesh,2018,3,190977335.4683498,44858,chamba
himachal-pradesh,2018,3,95127772.88091436,40813,kullu
himachal-pradesh,2018,3,56133326.966728725,37993,bilaspur
himachal-pradesh,2018,1,146873607.41695297,118881,solan
himachal-pradesh,2018,1,83269925.3876329,62061,kangra
himachal-pradesh,2018,1,84375526.97610706,54161,shimla
himachal-pradesh,2018,1,50308276.313293405,44169,mandi
himachal-pradesh,2018,1,69091183.95337541,41138,chamba
himachal-pradesh,2018,1,48375221.958015576,39070,una
himachal-pradesh,2018,1,43579534.40144637,37721,sirmaur
himachal-pradesh,2018,1,37506250.25236499,32709,hamirpur
himachal-pradesh,2018,1,36599342.90480824,23978,kullu
himachal-pradesh,2018,1,20215586.707121648,21880,bilaspur
himachal-pradesh,2022,2,9396933042.155468,5875215,shimla
himachal-pradesh,2022,2,4536385240.154757,3773789,solan
himachal-pradesh,2022,2,4846014285.107853,2984544,kangra
himachal-pradesh,2022,2,3292385543.331986,1646598,kullu
himachal-pradesh,2022,2,2699997310.198592,1587222,mandi
himachal-pradesh,2022,2,2532127305.66458,1526243,una
himachal-pradesh,2022,2,1742899000.9373982,1196118,sirmaur
himachal-pradesh,2022,2,1538456707.4950671,1002506,hamirpur
himachal-pradesh,2022,2,1229468817.252565,727701,chamba
himachal-pradesh,2022,2,1083546519.8422945,597379,bilaspur
himachal-pradesh,2022,4,14161042549.708815,9603309,shimla
himachal-pradesh,2022,4,7430861889.061211,4885938,kangra
