State,Year,Quater,Percentage_of_users,Users_count,Brand_Name
puducherry,2018,3,0.03303656831726878,2694,Lenovo
puducherry,2018,3,0.10343855002084713,8435,Others
puducherry,2018,1,0.2353096232612839,11605,Xiaomi
puducherry,2018,1,0.20219798045338416,9972,Samsung
puducherry,2018,1,0.12113224380550712,5974,Vivo
puducherry,2018,1,0.07315787339308163,3608,Oppo
puducherry,2018,1,0.049616772780729144,2447,Apple
puducherry,2018,1,0.048846263027697796,2409,OnePlus
puducherry,2018,1,0.04302688673506631,2122,Motorola
puducherry,2018,1,0.04254024899630966,2098,Realme
puducherry,2018,1,0.03649783040674804,1800,Lenovo
puducherry,2018,1,0.03580842694350947,1766,Huawei
puducherry,2018,1,0.11186585019668276,5517,Others
puducherry,2022,1,0.2233696610430509,100081,Xiaomi
puducherry,2022,1,0.22113330848497156,99079,Vivo
puducherry,2022,1,0.1817181526210186,81419,Samsung
puducherry,2022,1,0.11406067612838718,51105,Oppo
puducherry,2022,1,0.06786504214921962,30407,Realme
puducherry,2022,1,0.036977933315627015,16568,Apple
puducherry,2022,1,0.02946093190284142,13200,OnePlus
puducherry,2022,1,0.027849508203307213,12478,Huawei
puducherry,2022,1,0.020316883569057986,9103,Motorola
puducherry,2022,1,0.013290897687986412,5955,Lenovo
puducherry,2022,1,0.0639570048945321,28656,Others
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.2521811973541569,87001,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.22494594108883054,77605,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.1656173730557633,57137,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.12501956555766186,43131,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.08114923737804136,27996,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.0181829249204334,6273,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.014011837887035717,4834,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.013921981251847858,4803,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.012907470854565587,4453,Tecno
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.012406012858194636,4280,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,0.07965645779346887,27481,Others
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.26118462113028024,104203,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.2154686023515965,85964,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.15347538493544513,61231,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.12571341202066358,50155,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.09828229685459554,39211,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.018904008642405438,7542,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.01743269425986871,6955,Tecno
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.015084105543621839,6018,Infinix
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.013364647849549958,5332,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.012101372809007352,4828,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,0.0689888536029657,27524,Others
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.25740707874172436,95723,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.2214916880448754,82367,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.15871773772837036,59023,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.1256016822902381,46708,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.08854880954301726,32929,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.01829114162323798,6802,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.015534831690303706,5777,Tecno
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.012926421314746393,4807,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.012867261491795607,4785,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.012730118265864244,4734,Infinix
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,0.0758832292658266,28219,Others
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.2479775728384921,79699,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.22832580368143973,73383,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.16873265379780705,54230,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.12459707028089957,40045,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.07430708534020336,23882,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.017996490311018184,5784,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.015155758005700133,4871,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.015118420888872294,4859,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.014097873028911374,4531,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.011123349388293569,3575,Tecno
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,0.08256792243836264,26537,Others
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.2459074284272922,38996,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.20294488586202547,32183,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.18229284903518728,28908,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.11417581031655946,18106,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.05570059276075167,8833,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.022152856602345818,3513,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.021780804641190567,3454,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.020658342792281497,3276,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.01782696430823559,2827,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.013885735906167235,2202,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,0.10267372934796318,16282,Others
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.2429781677952206,48012,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.21703660968228422,42886,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.17728418303828986,35031,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.11849816293687183,23415,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.0609520339274689,12044,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.01960546159374083,3874,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.019478942094555612,3849,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.01920059919634814,3794,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.017231955789026206,3405,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.012798712537576291,2529,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,0.0949351714086175,18759,Others
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.2441770427685682,43202,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.2097734119336005,37115,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.18011179625725574,31867,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.116560880353136,20623,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.057367644648418294,10150,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.020686263981597137,3660,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.02057322428770863,3640,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.020375404823403737,3605,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.017498544613941184,3096,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.013372595787010609,2366,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,0.09950319054536,17605,Others
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.24521105513335043,34460,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.1984103264736857,27883,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.18358096376625965,25799,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.11172544331540148,15701,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.0552329718498278,7762,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.023453732957618195,3296,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.022592719096006603,3175,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.020835112287592862,2928,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.017860700765661913,2510,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.014644351464435146,2058,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,0.10645262289016025,14960,Others
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.2372127411014076,58073,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.230889573308716,56525,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.17297213394658803,42346,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.12221931752269069,29921,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.06607056785968123,16175,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.0183894711903731,4502,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.017597032849428547,4308,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.01698023805828098,4157,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.016620781491254587,4069,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.011506694878560866,2817,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,0.08954144779301837,21921,Others
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.2428219215967999,71995,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.23040678869315634,68314,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.1710461967061617,50714,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.12456280586725488,36932,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.07080436974903286,20993,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.01799367944605775,5335,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.01589244940015447,4712,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.01563274681021137,4635,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.015231388262117486,4516,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.010701770362200795,3173,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,0.08490588310685244,25174,Others
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.23708881640330515,63527,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.2336739492285759,62612,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.17240040903764192,46194,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.12398020496667239,33220,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.06839811006695379,18327,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.018108126264247272,4852,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.016693662155807514,4473,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.01614131205541415,4325,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.01602561710195338,4294,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.011088055055869466,2971,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,0.08640173766355908,23151,Others
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.24111654217926187,52683,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.2236837287639133,48874,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.174529510837727,38134,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.12028595489162273,26282,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.06374029730521383,13927,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.01912163151728178,4178,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.018435120093731692,4028,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.018050673696543645,3944,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.017080404217926188,3732,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.012274824253075571,2682,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,0.0916813122437024,20032,Others
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.24657840969520559,17620,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.18647317305270228,13325,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.17078563631783705,12204,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.10614626773769208,7585,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.05585098939237034,3991,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.029625794172800805,2117,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.027078843516471215,1935,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.025357552688292425,1812,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.01858434325058076,1328,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.015841473312995045,1132,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,0.11767751686305242,8409,Others
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.24441469045841166,28477,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.19233377106024324,22409,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.18470359021894928,21520,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.10899400056647011,12699,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.0556943121250354,6489,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.02515642299868682,2931,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.02412647732832093,2811,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.021852013972929595,2546,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.017414664709769892,2029,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.015406270652556411,1795,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,0.10990378590862665,12805,Others
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.24327141259621962,22407,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.1863593429381046,17165,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.1821902786976017,16781,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.10721226399730747,9875,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.05537038444417905,5100,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.027392054892679166,2523,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.02581779886436427,2378,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.02329898921906044,2146,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.01677396940514836,1545,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.016437404323232763,1514,Huawei
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,0.11587610062210256,10673,Others
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.24390701866386272,12990,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.19007473055691163,10123,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.16108378084043712,8579,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.1055803822899846,5623,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.05647977768598145,3008,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.032182958428780654,1714,Lenovo
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.028671748845243906,1527,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.02696308535806827,1436,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.020466408802433438,1090,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.015903713996019378,847,Micromax
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,0.11868639453227683,6321,Others
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.2630873589749629,111699,Vivo
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.2106743293214311,89446,Xiaomi
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.1493605294768825,63414,Samsung
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.12636785453517677,53652,Oppo
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.10545257554702404,44772,Realme
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.019549190946133735,8300,Apple
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.019518571731398825,8287,Tecno
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.01627293496949855,6909,Infinix
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.014002402430694585,5945,OnePlus
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.011423322420331158,4850,Motorola
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,0.06429092964646584,27296,Others
andaman-&-nicobar-islands,2021,2,0.2424671873741847,15056,Vivo
andaman-&-nicobar-islands,2021,2,0.2381512199049843,14788,Xiaomi
andaman-&-nicobar-islands,2021,2,0.18481359207665674,11476,Samsung
andaman-&-nicobar-islands,2021,2,0.0878653675819309,5456,Oppo
andaman-&-nicobar-islands,2021,2,0.06496497302520332,4034,Realme
andaman-&-nicobar-islands,2021,2,0.031902729688380704,1981,OnePlus
andaman-&-nicobar-islands,2021,2,0.025106691360012885,1559,Huawei
andaman-&-nicobar-islands,2021,2,0.018568322731298815,1153,Apple
andaman-&-nicobar-islands,2021,2,0.0169739914646912,1054,Motorola
andaman-&-nicobar-islands,2021,2,0.015685642966422417,974,Tecno
andaman-&-nicobar-islands,2021,2,0.073500281826234,4564,Others
andaman-&-nicobar-islands,2021,4,0.24515185288381164,17597,Vivo
andaman-&-nicobar-islands,2021,4,0.2363889662858735,16968,Xiaomi
andaman-&-nicobar-islands,2021,4,0.17517414321538033,12574,Samsung
andaman-&-nicobar-islands,2021,4,0.08535803845082196,6127,Oppo
andaman-&-nicobar-islands,2021,4,0.08122039565338535,5830,Realme
andaman-&-nicobar-islands,2021,4,0.03748955140707718,2691,OnePlus
andaman-&-nicobar-islands,2021,4,0.020757871273335192,1490,Apple
andaman-&-nicobar-islands,2021,4,0.020325996099191977,1459,Huawei
andaman-&-nicobar-islands,2021,4,0.01974087489551407,1417,Tecno
andaman-&-nicobar-islands,2021,4,0.014697687378099749,1055,Motorola
andaman-&-nicobar-islands,2021,4,0.06369462245750905,4572,Others
andaman-&-nicobar-islands,2021,3,0.24500612104744557,16411,Vivo
andaman-&-nicobar-islands,2021,3,0.2379445224090054,15938,Xiaomi
andaman-&-nicobar-islands,2021,3,0.17957063091576841,12028,Samsung
andaman-&-nicobar-islands,2021,3,0.0873816846316921,5853,Oppo
andaman-&-nicobar-islands,2021,3,0.0717804783374638,4808,Realme
andaman-&-nicobar-islands,2021,3,0.03442715953539757,2306,OnePlus
andaman-&-nicobar-islands,2021,3,0.023394344749335643,1567,Huawei
andaman-&-nicobar-islands,2021,3,0.01915439968946881,1283,Apple
andaman-&-nicobar-islands,2021,3,0.017586814368039175,1178,Tecno
andaman-&-nicobar-islands,2021,3,0.015183183541847063,1017,Motorola
andaman-&-nicobar-islands,2021,3,0.06857066077453644,4593,Others
andaman-&-nicobar-islands,2021,1,0.23913570414488036,13812,Vivo
andaman-&-nicobar-islands,2021,1,0.2374389694934035,13714,Xiaomi
andaman-&-nicobar-islands,2021,1,0.18804321479275599,10861,Samsung
andaman-&-nicobar-islands,2021,1,0.08930364624813879,5158,Oppo
andaman-&-nicobar-islands,2021,1,0.05919526299387098,3419,Realme
andaman-&-nicobar-islands,2021,1,0.030697046296616917,1773,OnePlus
andaman-&-nicobar-islands,2021,1,0.027268949755877972,1575,Huawei
andaman-&-nicobar-islands,2021,1,0.018387063263963433,1062,Motorola
andaman-&-nicobar-islands,2021,1,0.018283181550607708,1056,Apple
andaman-&-nicobar-islands,2021,1,0.013781640638526264,796,Tecno
andaman-&-nicobar-islands,2021,1,0.07846532082135808,4532,Others
andaman-&-nicobar-islands,2019,2,0.24370714647278083,5296,Xiaomi
andaman-&-nicobar-islands,2019,2,0.19166168146886936,4165,Samsung
andaman-&-nicobar-islands,2019,2,0.18876259721135705,4102,Vivo
andaman-&-nicobar-islands,2019,2,0.08766278588191984,1905,Oppo
andaman-&-nicobar-islands,2019,2,0.04656941696194377,1012,Realme
andaman-&-nicobar-islands,2019,2,0.04371634991486816,950,OnePlus
andaman-&-nicobar-islands,2019,2,0.029635083521236942,644,Huawei
andaman-&-nicobar-islands,2019,2,0.028990842575123098,630,Motorola
andaman-&-nicobar-islands,2019,2,0.026183792738484195,569,Apple
andaman-&-nicobar-islands,2019,2,0.021950209378307488,477,Lenovo
andaman-&-nicobar-islands,2019,2,0.09116009387510929,1981,Others
andaman-&-nicobar-islands,2019,4,0.24110169491525424,6259,Xiaomi
andaman-&-nicobar-islands,2019,4,0.19992295839753466,5190,Vivo
andaman-&-nicobar-islands,2019,4,0.18875192604006163,4900,Samsung
andaman-&-nicobar-islands,2019,4,0.08971494607087828,2329,Oppo
andaman-&-nicobar-islands,2019,4,0.051194144838212635,1329,Realme
andaman-&-nicobar-islands,2019,4,0.04329738058551618,1124,OnePlus
andaman-&-nicobar-islands,2019,4,0.03073959938366718,798,Huawei
andaman-&-nicobar-islands,2019,4,0.026271186440677965,682,Motorola
andaman-&-nicobar-islands,2019,4,0.026117103235747303,678,Apple
andaman-&-nicobar-islands,2019,4,0.018798151001540832,488,Lenovo
andaman-&-nicobar-islands,2019,4,0.08409090909090909,2183,Others
andaman-&-nicobar-islands,2019,3,0.24315741088964105,5819,Xiaomi
andaman-&-nicobar-islands,2019,3,0.19577117546278885,4685,Vivo
andaman-&-nicobar-islands,2019,3,0.1883749112030421,4508,Samsung
andaman-&-nicobar-islands,2019,3,0.08808658225732313,2108,Oppo
andaman-&-nicobar-islands,2019,3,0.04838911871630939,1158,Realme
andaman-&-nicobar-islands,2019,3,0.04366720989511512,1045,OnePlus
andaman-&-nicobar-islands,2019,3,0.030295432702352597,725,Huawei
andaman-&-nicobar-islands,2019,3,0.02757929046007271,660,Motorola
andaman-&-nicobar-islands,2019,3,0.026325686348251224,630,Apple
andaman-&-nicobar-islands,2019,3,0.020183026200325936,483,Lenovo
andaman-&-nicobar-islands,2019,3,0.0881701558647779,2110,Others
andaman-&-nicobar-islands,2019,1,0.24607442460744247,4576,Xiaomi
andaman-&-nicobar-islands,2019,1,0.19181544418154442,3567,Samsung
andaman-&-nicobar-islands,2019,1,0.18391051839105185,3420,Vivo
andaman-&-nicobar-islands,2019,1,0.08604000860400086,1600,Oppo
andaman-&-nicobar-islands,2019,1,0.04823617982361798,897,Realme
andaman-&-nicobar-islands,2019,1,0.04597762959776296,855,OnePlus
andaman-&-nicobar-islands,2019,1,0.0301677780167778,561,Motorola
andaman-&-nicobar-islands,2019,1,0.027694127769412775,515,Apple
andaman-&-nicobar-islands,2019,1,0.027694127769412775,515,Huawei
andaman-&-nicobar-islands,2019,1,0.02290815229081523,426,Lenovo
andaman-&-nicobar-islands,2019,1,0.0894816089481609,1664,Others
andaman-&-nicobar-islands,2020,2,0.2386120452461021,7805,Xiaomi
andaman-&-nicobar-islands,2020,2,0.21773158055640476,7122,Vivo
andaman-&-nicobar-islands,2020,2,0.1843472944053806,6030,Samsung
andaman-&-nicobar-islands,2020,2,0.09098135126872516,2976,Oppo
andaman-&-nicobar-islands,2020,2,0.053836747172118615,1761,Realme
andaman-&-nicobar-islands,2020,2,0.03885661877101804,1271,OnePlus
andaman-&-nicobar-islands,2020,2,0.030724549067563438,1005,Huawei
andaman-&-nicobar-islands,2020,2,0.024212778966676857,792,Apple
andaman-&-nicobar-islands,2020,2,0.023815346988688476,779,Motorola
andaman-&-nicobar-islands,2020,2,0.01687557321919902,552,Lenovo
andaman-&-nicobar-islands,2020,2,0.0800061143381229,2617,Others
andaman-&-nicobar-islands,2020,4,0.23662111611573403,12398,Xiaomi
andaman-&-nicobar-islands,2020,4,0.23427360867241775,12275,Vivo
andaman-&-nicobar-islands,2020,4,0.18967096724940835,9938,Samsung
andaman-&-nicobar-islands,2020,4,0.0901404687380716,4723,Oppo
andaman-&-nicobar-islands,2020,4,0.05717993739980151,2996,Realme
andaman-&-nicobar-islands,2020,4,0.031261928391480266,1638,OnePlus
andaman-&-nicobar-islands,2020,4,0.028093747614321703,1472,Huawei
andaman-&-nicobar-islands,2020,4,0.019696160012214674,1032,Motorola
andaman-&-nicobar-islands,2020,4,0.018570119856477593,973,Apple
andaman-&-nicobar-islands,2020,4,0.01351248186884495,708,Lenovo
andaman-&-nicobar-islands,2020,4,0.08097946408122758,4243,Others
andaman-&-nicobar-islands,2020,3,0.2369420587879521,9794,Xiaomi
andaman-&-nicobar-islands,2020,3,0.23118422644248215,9556,Vivo
andaman-&-nicobar-islands,2020,3,0.18318616184831257,7572,Samsung
andaman-&-nicobar-islands,2020,3,0.09023829684286924,3730,Oppo
andaman-&-nicobar-islands,2020,3,0.05528002903108745,2285,Realme
andaman-&-nicobar-islands,2020,3,0.03483730494738115,1440,OnePlus
andaman-&-nicobar-islands,2020,3,0.029345590903592598,1213,Huawei
andaman-&-nicobar-islands,2020,3,0.021942663602274103,907,Motorola
andaman-&-nicobar-islands,2020,3,0.021047538405709446,870,Apple
andaman-&-nicobar-islands,2020,3,0.014660699165356235,606,Lenovo
andaman-&-nicobar-islands,2020,3,0.08133543002298295,3362,Others
andaman-&-nicobar-islands,2020,1,0.23981246474901297,6803,Xiaomi
andaman-&-nicobar-islands,2020,1,0.20727580372250423,5880,Vivo
andaman-&-nicobar-islands,2020,1,0.1880640157924422,5335,Samsung
andaman-&-nicobar-islands,2020,1,0.09013677382966723,2557,Oppo
andaman-&-nicobar-islands,2020,1,0.05326424139875917,1511,Realme
andaman-&-nicobar-islands,2020,1,0.04173716864072194,1184,OnePlus
andaman-&-nicobar-islands,2020,1,0.03140862944162436,891,Huawei
andaman-&-nicobar-islands,2020,1,0.02590947546531303,735,Apple
andaman-&-nicobar-islands,2020,1,0.025204455724760294,715,Motorola
andaman-&-nicobar-islands,2020,1,0.017625493513818386,500,Lenovo
andaman-&-nicobar-islands,2020,1,0.0795614777213762,2257,Others
